Season,Player,Team,position,game_id,game_date,home_team,away_team,G,A1,A2,PTS,PrPTS,GS,SOG,eGF,eGA,GF.,PPG,PPA1,PPA2,SHG,SHA1,SHA2,FOW,FOL,PIM,Blk,TO,SV,GA
2018,Juana Baribeau,CTW,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,0
2018,Julianna  Iafallo,BUF,F,22207013,2018-10-13,BUF,CTW,1,0,1,2,1,1.7500000000000002,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Kayla Meneghin,CTW,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,-0.53,0,0,0,NA,0,0,0,0,0,0,0,3,2,0,0,0,0
2018,Kelly Babstock,BUF,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0.5700000000000001,3,0,0,NA,0,0,0,0,0,0,3,1,0,1,0,0,0
2018,Kim Tiberi,CTW,D,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,2,0,0,0
2018,Lisa Chesson,BUF,D,22207013,2018-10-13,BUF,CTW,1,1,0,2,2,1.86,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Maddie  Elia,BUF,F,22207013,2018-10-13,BUF,CTW,1,1,0,2,2,3.4,4,0,0,NA,0,0,0,0,0,0,16,5,0,0,0,0,0
2018,Meeri Räisänen,CTW,G,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,-1.7799999999999998,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,23,5
2018,Michelle Löwenhielm,CTW,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,-0.54,1,0,0,NA,0,0,0,0,0,0,8,12,2,2,0,0,0
2018,Nina Rodgers,CTW,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0.38,5,0,0,NA,0,0,0,0,0,0,0,0,2,1,0,0,0
2018,Rachael Ade,CTW,D,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,1,0,0
2018,Sam Donovan,CTW,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,-0.13,1,0,0,NA,0,0,0,0,0,0,1,3,0,0,0,0,0
2018,Sam Walther,CTW,G,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,-1.44,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,4,2
2018,Sarah  Edney,BUF,D,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0.11,1,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
2018,Sarah  Hughson,CTW,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,-0.009999999999999995,1,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,Sarah Casorso,BUF,D,22207013,2018-10-13,BUF,CTW,0,0,1,1,0,0.86,2,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,Savannah Harmon,BUF,D,22207013,2018-10-13,BUF,CTW,1,0,0,1,1,1.33,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,Shannon  Szabados,BUF,G,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,3.08,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,22,0
2018, Katerina   Mrázová,CTW,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Annika Zalewski,BUF,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Blake Bolden,BUF,D,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Corinne Buie,BUF,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Cydney Roesler,CTW,D,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Dani Cameranesi,BUF,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Elena Orlando,CTW,D,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Emily Fluke,CTW,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Emily Pfalzer,BUF,D,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Erin Brand,CTW,D,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Hanna  Beattie,CTW,D,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Hayley  Scamurra,BUF,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Juana Baribeau,CTW,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Julianna  Iafallo,BUF,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Kelly Babstock,BUF,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Kim Tiberi,CTW,D,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Lisa Chesson,BUF,D,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Maddie  Elia,BUF,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Michelle Löwenhielm,CTW,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Nina Rodgers,CTW,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Rachael Ade,CTW,D,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Sam Donovan,CTW,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Sarah  Edney,BUF,D,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Sarah Casorso,BUF,D,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Savannah Harmon,BUF,D,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Taylor Accursi,BUF,F,22207013,2018-10-13,BUF,CTW,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018, Katerina   Mrázová,CTW,F,22207014,2018-10-20,BOS,CTW,1,0,1,2,1,3.5100000000000002,5,0,0,NA,0,0,0,0,0,0,18,7,0,0,0,0,0
2018,Alyssa Gagliardi,BOS,D,22207014,2018-10-20,BOS,CTW,0,0,0,0,0,0.66,6,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Amanda Pelkey,BOS,F,22207014,2018-10-20,BOS,CTW,0,1,0,1,1,0.74,2,0,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,0
2018,Brittany Ott,BOS,G,22207014,2018-10-20,BOS,CTW,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Dana Trivigno,BOS,F,22207014,2018-10-20,BOS,CTW,0,0,1,1,0,0.7200000000000001,4,0,0,NA,0,0,0,0,0,0,8,11,0,1,0,0,0
2018,Emily Field,BOS,F,22207014,2018-10-20,BOS,CTW,1,0,0,1,1,1.1,2,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,Emily Fluke,CTW,F,22207014,2018-10-20,BOS,CTW,1,1,0,2,2,1.9700000000000002,3,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Gigi  Marvin,BOS,D,22207014,2018-10-20,BOS,CTW,1,0,1,2,1,1.64,2,0,0,NA,0,0,0,0,0,1,1,0,4,0,0,0,0
2018,Haley Skarupa,BOS,F,22207014,2018-10-20,BOS,CTW,0,2,0,2,2,1.77,6,0,0,NA,0,0,0,0,1,0,0,0,2,0,1,0,0
