Season,game_id,game_date,home_team,away_team,home_score,away_score,play_index,period,min,sec,game_seconds,event_interval,event_type,event_team,event_player_1,event_player_2,event_player_3,event_detail,x_coord,y_coord,home_skaters,away_skaters,event_angle,event_distance,x_coord_2,y_coord_2,x_coord_1,y_coord_1,home_goalie,away_goalie,plus_player_1,plus_player_2,plus_player_3,plus_player_4,plus_player_5,plus_player_6,minus_player_1,minus_player_2,minus_player_3,minus_player_4,minus_player_5,minus_player_6,
2018,22207045,29/12/18,BUF,MIN,1,0,66,2,12,37,1643,15,Penalty,BUF,Maddie  Elia,NA,NA,2 Slashing Minor,36.2538,-39.3125,4,5,36.69769151,65.78475713,36.2538,-39.3125,36.2538,-39.3125,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,0,67,2,12,37,1643,0,Faceoff,MIN,Hannah  Brandt,Dani Cameranesi,NA,NA,65.3994,-19.125,4,5,39.01995127,30.3768653,65.3994,-19.125,65.3994,-19.125,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,0,68,2,12,21,1659,16,Shot,MIN,Lee Stecklein,Shannon  Szabados,NA,NA,47.9952,17.7055,3,5,23.35424797,44.66406109,47.9952,17.7055,47.9952,17.7055,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,0,69,2,12,19,1661,2,Faceoff,MIN,Hannah  Brandt,Dani Cameranesi,NA,NA,65.0034,19.8305,3,5,39.56991543,31.1301388,65.0034,19.8305,65.0034,19.8305,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,0,70,2,12,14,1666,5,Shot,MIN,Lee Stecklein,Shannon  Szabados,NA,NA,42.3126,-18.768,3,5,21.89977342,50.31849702,42.3126,-18.768,42.3126,-18.768,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,0,71,2,12,14,1666,0,Faceoff,BUF,Dani Cameranesi,Hannah  Brandt,NA,NA,65.7954,18.768,3,5,38.96611041,29.8444515,65.7954,18.768,65.7954,18.768,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,0,72,2,12,9,1671,5,Shot,MIN,Jonna  Curtis,Shannon  Szabados,NA,NA,76.7448,3.893,3,5,17.62302666,12.8586693,76.7448,3.893,76.7448,3.893,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,0,73,2,12,9,1671,0,Faceoff,BUF,Julianna  Iafallo,Hannah  Brandt,NA,NA,62.568,19.8305,3,5,36.87891408,33.04390041,62.568,19.8305,62.568,19.8305,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,0,74,2,11,52,1688,17,Shot,MIN,Hannah  Brandt,Shannon  Szabados,NA,NA,80.388,-11.3305,3,5,52.76253772,14.23189286,80.388,-11.3305,80.388,-11.3305,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,75,2,11,21,1719,31,Goal,MIN,Kendall Coyne Schofield,Amanda Boulier,NA,NA,77.9526,7.7945,4,5,35.20490537,13.52032829,77.9526,7.7945,77.9526,7.7945,Shannon  Szabados,Amanda Leveille,Hannah Brandt,Kendall Coyne Schofield,Amanda Boulier,Jonna Curtis,Lee Stecklein,NA,Blake Bolden,Hayley Scamurra,Emily Janiga,Kelly Babstock,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,75,2,11,21,1719,0,Faceoff,BUF,Annika Zalewski,Katie McGovern,NA,NA,-0.198,0,4,5,0,88.802,-0.198,0,0.198,0,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,76,2,10,37,1763,44,Shot,BUF,Corinne Buie,Amanda Leveille,NA,NA,-60.1128,-8.5,4,5,16.39641262,30.11179709,-60.1128,-8.5,60.1128,8.5,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,77,2,10,33,1767,4,Shot,BUF,Savannah Harmon,Amanda Leveille,NA,NA,-51.2226,9.5625,5,5,14.20477246,38.96887677,-51.2226,9.5625,51.2226,-9.5625,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,78,2,10,33,1767,0,Faceoff,MIN,Hannah  Brandt,Hayley  Scamurra,NA,NA,-66.1914,19.8305,5,5,41.00470206,30.22384761,-66.1914,19.8305,66.1914,-19.8305,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,79,2,10,1,1799,32,Penalty,BUF,Sarah Casorso,NA,NA,2 Body Checking Minor,40.7088,-38.9555,5,5,38.89239198,62.04491097,40.7088,-38.9555,40.7088,-38.9555,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,80,2,10,1,1799,0,Faceoff,BUF,Kelly Babstock,Hannah  Brandt,NA,NA,65.3994,-18.768,5,5,38.49291427,30.153377,65.3994,-18.768,65.3994,-18.768,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,81,2,8,30,1890,91,Faceoff,MIN,Katie McGovern,Maddie  Elia,NA,NA,24.0966,19.8305,4,5,16.98993963,67.86530823,24.0966,19.8305,24.0966,19.8305,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,82,2,7,42,1938,48,Shot,BUF,Sarah  Edney,Amanda Leveille,NA,NA,-66.6072,2.125,5,5,5.420939565,22.49340163,-66.6072,2.125,66.6072,-2.125,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,83,2,7,40,1940,2,Shot,BUF,Julianna  Iafallo,Amanda Leveille,NA,NA,-79.9722,1.4195,5,5,8.935828082,9.138717256,-79.9722,1.4195,79.9722,-1.4195,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,84,2,7,40,1940,0,Faceoff,BUF,Kelly Babstock,Lauren Barnes ,NA,NA,-66.1914,20.893,5,5,42.49012435,30.93137053,-66.1914,20.893,66.1914,-20.893,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,85,2,7,33,1947,7,BlockedShot,MIN,Amy  Menke,NA,NA,NA,-54.45,-3.893,5,5,6.428816941,34.76863456,-54.45,-3.893,54.45,3.893,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,86,2,7,28,1952,5,Faceoff,BUF,Kelly Babstock,Lauren Barnes ,NA,NA,23.7006,19.8305,5,5,16.89279057,68.24412334,23.7006,19.8305,23.7006,19.8305,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,87,2,4,21,2139,187,Shot,BUF,Sarah  Edney,Amanda Leveille,NA,NA,-46.3518,19.125,5,5,24.15319465,46.74007476,-46.3518,19.125,46.3518,-19.125,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,88,2,3,32,2188,49,Faceoff,MIN,Hannah  Brandt,Maddie  Elia,NA,NA,66.6072,-19.482,5,5,41.0236535,29.68140522,66.6072,-19.482,66.6072,-19.482,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,90,2,3,26,2194,6,Shot,MIN,Lee Stecklein,Shannon  Szabados,NA,NA,48.3912,-11.3305,5,5,15.58994637,42.15987272,48.3912,-11.3305,48.3912,-11.3305,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,89,2,3,26,2194,0,Faceoff,BUF,Maddie  Elia,Hannah  Brandt,NA,NA,65.3994,-20.1875,5,5,40.54304423,31.05677827,65.3994,-20.1875,65.3994,-20.1875,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,91,2,3,13,2207,13,Faceoff,MIN,Hannah  Brandt,Maddie  Elia,NA,NA,66.2112,-19.482,5,5,40.52692163,29.98128966,66.2112,-19.482,66.2112,-19.482,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,92,2,2,33,2247,40,Shot,BUF,Emily Pfalzer,Amanda Leveille,NA,NA,-57.2814,-3.5445,5,5,6.376252894,31.91603149,-57.2814,-3.5445,57.2814,3.5445,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,93,2,2,17,2263,16,Faceoff,BUF,Annika Zalewski,Katie McGovern,NA,NA,-66.6072,19.8305,5,5,41.52729276,29.91130592,-66.6072,19.8305,66.6072,-19.8305,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,94,2,2,6,2274,11,Faceoff,BUF,Annika Zalewski,Katie McGovern,NA,NA,23.2848,-19.125,5,5,16.22650446,68.44160384,23.2848,-19.125,23.2848,-19.125,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,95,2,1,2,2338,64,Turnover,MIN,Amy  Menke,NA,NA,NA,56.4894,11.3305,5,5,19.21431952,34.42846704,56.4894,11.3305,56.4894,11.3305,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,96,2,0,52,2348,10,Shot,BUF,Blake Bolden,Amanda Leveille,NA,NA,-85.2192,-13.107,5,5,73.90944752,13.6414038,-85.2192,-13.107,85.2192,13.107,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,97,2,0,12,2388,40,Shot,MIN,Kendall Coyne Schofield,Shannon  Szabados,NA,NA,48.3912,-7.4375,5,5,10.37869249,41.28427114,48.3912,-7.4375,48.3912,-7.4375,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,98,2,0,12,2388,0,Faceoff,BUF,Maddie  Elia,Kendall Coyne Schofield,NA,NA,66.2112,-19.482,5,5,40.52692163,29.98128966,66.2112,-19.482,66.2112,-19.482,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,100,3,20,0,2400,12,Faceoff,BUF,Maddie  Elia,Hannah  Brandt,NA,NA,-0.6138,0,5,5,0,88.3862,-0.6138,0,0.6138,0,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,101,3,19,11,2449,49,Penalty,MIN,Emma Stauber,NA,NA,2 Body Checking Minor,-25.3044,35.768,5,5,29.31620792,73.05121001,-25.3044,35.768,25.3044,-35.768,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,102,3,19,11,2449,0,Faceoff,BUF,Kelly Babstock,Allie Thunstrom,NA,NA,-65.3994,-18.768,5,5,38.49291427,30.153377,-65.3994,-18.768,65.3994,18.768,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,103,3,18,36,2484,35,Shot,BUF,Savannah Harmon,Amanda Leveille,NA,NA,-41.5008,12.75,5,4,15.0254632,49.18065169,-41.5008,12.75,41.5008,-12.75,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,104,3,18,5,2515,31,BlockedShot,MIN,Amy Schlagel,NA,NA,NA,-60.1326,8.143,5,4,15.7528519,29.99391991,-60.1326,8.143,60.1326,-8.143,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,105,3,17,29,2551,36,Shot,BUF,Hayley  Scamurra,Amanda Leveille,NA,NA,-55.6776,9.5625,5,4,16.0118447,34.66732969,-55.6776,9.5625,55.6776,-9.5625,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,106,3,17,25,2555,4,Faceoff,BUF,Maddie  Elia,Hannah  Brandt,NA,NA,-66.2112,19.8305,5,4,41.02934183,30.20890822,-66.2112,19.8305,66.2112,-19.8305,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,107,3,16,58,2582,27,Shot,BUF,Hayley  Scamurra,Amanda Leveille,NA,NA,-60.5286,21.9555,5,5,37.63733529,35.95364513,-60.5286,21.9555,60.5286,-21.9555,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,108,3,16,58,2582,0,Faceoff,BUF,Annika Zalewski,Lauren Barnes ,NA,NA,-66.2112,20.1875,5,5,41.53618641,30.44445043,-66.2112,20.1875,66.2112,-20.1875,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,109,3,16,38,2602,20,Shot,BUF,Corinne Buie,Amanda Leveille,NA,NA,-71.4582,-18.768,5,5,46.93417191,25.68954206,-71.4582,-18.768,71.4582,18.768,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,110,3,16,32,2608,6,Turnover,MIN,Amy  Menke,NA,NA,NA,-60.5286,-2.482,5,5,4.982175827,28.57937966,-60.5286,-2.482,60.5286,2.482,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,111,3,16,0,2640,32,Faceoff,BUF,Kelly Babstock,Lauren Barnes ,NA,NA,-67.0032,-20.5445,5,5,43.04476221,30.0987656,-67.0032,-20.5445,67.0032,20.5445,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,112,3,15,16,2684,44,Shot,MIN,Allie Thunstrom,Shannon  Szabados,NA,NA,69.0426,-9.9195,5,5,26.4289239,22.28663938,69.0426,-9.9195,69.0426,-9.9195,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,113,3,13,40,2780,96,Shot,MIN,Meaghan  Pezon,Shannon  Szabados,NA,NA,84.4272,15.9375,5,5,73.99071436,16.580543,84.4272,15.9375,84.4272,15.9375,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,114,3,12,25,2855,75,Shot,MIN,Allie Thunstrom,Shannon  Szabados,NA,NA,59.7168,6.018,5,5,11.61318374,29.89518567,59.7168,6.018,59.7168,6.018,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,115,3,12,25,2855,0,Faceoff,BUF,Kelly Babstock,Hannah  Brandt,NA,NA,65.3994,20.5445,5,5,41.03981635,31.2900112,65.3994,20.5445,65.3994,20.5445,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,116,3,11,40,2900,45,Penalty,BUF,Kelly Babstock,NA,NA,2 Slashing Minor,-26.928,37.1875,5,5,30.92593709,72.35912755,-26.928,37.1875,26.928,-37.1875,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,117,3,11,40,2900,0,Faceoff,BUF,Maddie  Elia,Katie McGovern,NA,NA,65.7954,19.8305,5,5,40.51698447,30.52379713,65.7954,19.8305,65.7954,19.8305,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,118,3,10,25,2975,75,Shot,MIN,Amy Schlagel,Shannon  Szabados,NA,NA,46.3716,22.3125,4,5,27.62839935,48.11473935,46.3716,22.3125,46.3716,22.3125,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,119,3,8,52,3068,93,Shot,MIN,Meaghan  Pezon,Shannon  Szabados,NA,NA,66.6072,11.6875,5,5,27.56145905,25.25935763,66.6072,11.6875,66.6072,11.6875,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,120,3,8,52,3068,0,Faceoff,MIN,Hannah  Brandt,Annika Zalewski,NA,NA,66.2112,20.1875,5,5,41.53618641,30.44445043,66.2112,20.1875,66.2112,20.1875,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,121,3,8,35,3085,17,Shot,MIN,Kendall Coyne Schofield,Shannon  Szabados,NA,NA,75.1014,-19.482,5,5,54.49566429,23.9315567,75.1014,-19.482,75.1014,-19.482,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,122,3,8,35,3085,0,Faceoff,MIN,Hannah  Brandt,Maddie  Elia,NA,NA,65.7954,-19.125,5,5,39.49500688,30.07023588,65.7954,-19.125,65.7954,-19.125,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,123,3,8,31,3089,4,Shot,MIN,Lee Stecklein,Shannon  Szabados,NA,NA,77.5368,-20.5445,5,5,60.83982474,23.52618614,77.5368,-20.5445,77.5368,-20.5445,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,124,3,8,30,3090,1,Shot,MIN,Hannah  Brandt,Shannon  Szabados,NA,NA,77.1408,-1.0625,5,5,5.119625448,11.90670109,77.1408,-1.0625,77.1408,-1.0625,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,125,3,8,29,3091,1,Shot,MIN,Kendall Coyne Schofield,Shannon  Szabados,NA,NA,80.3682,-4.607,5,5,28.08991683,9.78429457,80.3682,-4.607,80.3682,-4.607,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,126,3,8,29,3091,0,Faceoff,BUF,Maddie  Elia,Hannah  Brandt,NA,NA,65.7954,20.5445,5,5,41.52049775,30.99241748,65.7954,20.5445,65.7954,20.5445,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,127,3,7,52,3128,37,Shot,BUF,Dani Cameranesi,Amanda Leveille,NA,NA,-74.7054,10.625,5,5,36.62296733,17.81084541,-74.7054,10.625,74.7054,-10.625,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,128,3,7,24,3156,28,Turnover,BUF,Kelly Babstock,NA,NA,NA,62.964,-31.1695,5,5,50.12786622,40.61294161,62.964,-31.1695,62.964,-31.1695,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,129,3,7,21,3159,3,BlockedShot,BUF,Sarah Casorso,NA,NA,NA,66.6072,-7.4375,5,5,18.37328838,23.59563303,66.6072,-7.4375,66.6072,-7.4375,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,130,3,7,14,3166,7,Faceoff,BUF,Taylor Accursi,Katie McGovern,NA,NA,23.6808,-18.768,5,5,16.03081196,67.96201669,23.6808,-18.768,23.6808,-18.768,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,131,3,5,43,3257,91,Shot,BUF,Maddie  Elia,Amanda Leveille,NA,NA,-80.3682,-6.732,5,5,37.95091267,10.94658829,-80.3682,-6.732,80.3682,6.732,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,132,3,5,25,3275,18,Shot,BUF,Hayley  Scamurra,Amanda Leveille,NA,NA,-61.3404,-14.518,5,5,27.69412998,31.23821051,-61.3404,-14.518,61.3404,14.518,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,133,3,4,44,3316,41,Faceoff,MIN,Hannah  Brandt,Annika Zalewski,NA,NA,65.3994,19.8305,5,5,40.03879282,30.82591524,65.3994,19.8305,65.3994,19.8305,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,134,3,4,21,3339,23,Shot,BUF,Annika Zalewski,Amanda Leveille,NA,NA,-70.6662,8.857,5,5,25.78503927,20.36110683,-70.6662,8.857,70.6662,-8.857,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,135,3,3,50,3370,31,BlockedShot,MIN,Emma Stauber,NA,NA,NA,-62.964,8.857,5,5,18.78742229,27.50126806,-62.964,8.857,62.964,-8.857,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,136,3,3,27,3393,23,Faceoff,BUF,Maddie  Elia,Hannah  Brandt,NA,NA,-66.2112,-19.482,5,5,40.52692163,29.98128966,-66.2112,-19.482,66.2112,19.482,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,137,3,2,37,3443,50,Shot,BUF,Emily Pfalzer,Amanda Leveille,NA,NA,-48.3912,-14.1695,5,5,19.23525026,43.00987523,-48.3912,-14.1695,48.3912,14.1695,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,138,3,2,37,3443,0,Faceoff,MIN,Katie McGovern,Kelly Babstock,NA,NA,-67.419,-19.482,5,5,42.07378275,29.07383506,-67.419,-19.482,67.419,19.482,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,1,139,3,2,28,3452,9,Faceoff,MIN,Katie McGovern,Kelly Babstock,NA,NA,23.2848,-19.125,5,5,16.22650446,68.44160384,23.2848,-19.125,23.2848,-19.125,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,2,140,3,1,18,3522,70,Goal,MIN,Lee Stecklein,Kendall Coyne Schofield,NA,NA,71.874,-7.4375,5,5,23.47440047,18.6712689,71.874,-7.4375,71.874,-7.4375,Shannon  Szabados,Amanda Leveille,Lee Stecklein,Amanda Boulier,Hannah  Brandt,Amy  Menke,Kendall Coyne Schofield,NA,Lisa Chesson,Savannah Harmon,Julianna  Iafallo,Maddie  Elia,Dani Cameranesi,NA,
2018,22207045,29/12/18,BUF,MIN,1,2,141,3,1,18,3522,0,Faceoff,MIN,Hannah  Brandt,Maddie  Elia,NA,NA,0.198,-0.357,5,5,0.23033809,88.8027176,0.198,-0.357,0.198,-0.357,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,2,142,3,0,10,3590,68,Faceoff,BUF,Kelly Babstock,Katie McGovern,NA,NA,-24.0966,-18.4195,5,5,15.84387261,67.46650511,-24.0966,-18.4195,24.0966,18.4195,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2018,22207045,29/12/18,BUF,MIN,1,2,143,3,0,5,3595,5,Shot,BUF,Hayley  Scamurra,Amanda Leveille,NA,NA,-52.4304,19.8305,5,5,28.46953119,41.60029296,-52.4304,19.8305,52.4304,-19.8305,Shannon  Szabados,Amanda Leveille,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
