game_id,game_date,home_team,away_team,home_score,away_score,play_index,period,min,sec,game_seconds,event_interval,event_type,event_team,event_player_1,event_player_2,event_player_3,event_detail,x_coord,y_coord,home_skaters,away_skaters,event_angle,event_distance,x_coord_2,y_coord_2,x_coord_1,y_coord_1,home_goalie,away_goalie,plus_player_1,plus_player_2,plus_player_3,plus_player_4,plus_player_5,plus_player_6,minus_player_1,minus_player_2,minus_player_3,minus_player_4,minus_player_5,minus_player_6,Season
14668259,2016-08-18,BUF,BOS,0,0,18,1,20,0,0,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,0,17,1,20,0,0,0,Penalty,BOS,Kacey Bellamy,Kacey Bellamy,NA,2 Interference Minor,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,18,1,12,8,472,472,Goal,BOS,Hilary Knight,Alyssa Gagliardi,Zoe Hickel,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,20,1,12,8,472,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,21,1,12,8,472,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,22,1,12,8,472,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,23,1,12,8,472,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,24,1,12,8,472,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,25,1,12,8,472,0,Shot,BUF,NA,Brittany Ott,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,27,2,20,0,1200,728,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,28,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,29,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,30,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,31,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,32,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,33,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,34,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,35,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,36,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,39,2,20,0,1200,0,Shot,BOS,NA,Brianne Mclaughlin,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,37,2,20,0,1200,0,Penalty,BOS,Kacey Bellamy,Kacey Bellamy,NA,2 Tripping Minor,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
14668259,2016-08-18,BUF,BOS,0,1,38,2,20,0,1200,0,Penalty,BOS,Emily Field,Emily Field,NA,2 Roughing Minor,NA,NA,5,5,NA,NA,NA,NA,NA,NA,Brianne Mclaughlin,Brittany Ott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015
